t_s,state,copter_n,copter_e,copter_d,rover_n,rover_e,in_fov,occluded,bbox_cx,bbox_cy,px_err,vx_cmd,vy_cmd,loop_ms,dist_n,dist_e,d_true_px,d_dist_px,carry_score
0.0,ACQUIRE,0.01,-0.01,-8.81,0.51,-0.01,1,0,,,,0.0,0.0,4.6,,,,,
0.05,ACQUIRE,0.01,-0.01,-8.92,0.56,-0.01,1,0,,,,0.0,0.0,1.4,,,,,
0.1,ACQUIRE,0.01,-0.01,-8.92,0.61,-0.01,1,0,,,,0.0,0.0,0.8,,,,,
0.15,ACQUIRE,0.01,-0.01,-9.03,0.66,-0.01,1,0,,,,0.0,0.0,1.4,,,,,
0.2,ACQUIRE,0.01,-0.01,-9.03,0.71,-0.01,1,0,,,,0.0,0.0,0.8,,,,,
0.25,ACQUIRE,0.01,-0.01,-9.13,0.76,-0.01,1,0,,,,0.0,0.0,1.6,,,,,
0.3,ACQUIRE,0.01,-0.01,-9.13,0.81,-0.01,1,0,,,,0.0,0.0,0.8,,,,,
0.35,ACQUIRE,0.01,-0.01,-9.22,0.86,-0.01,1,0,,,,0.8,0.09,2.3,,,,,
0.4,ACQUIRE,0.01,-0.01,-9.22,0.91,-0.01,1,0,,,,0.83,0.1,1.9,,,,,
0.45,ACQUIRE,0.01,-0.01,-9.3,0.97,-0.01,1,0,,,,0.86,0.09,2.5,,,,,
0.5,ACQUIRE,0.01,-0.01,-9.3,1.02,-0.01,1,0,,,,0.89,0.1,1.8,,,,,
0.55,ACQUIRE,0.01,-0.01,-9.37,1.07,-0.01,1,0,,,,0.91,0.11,2.4,,,,,
0.6,ACQUIRE,0.01,-0.01,-9.37,1.12,-0.01,1,0,,,,0.94,0.11,1.6,,,,,
0.65,ACQUIRE,0.01,-0.01,-9.44,1.17,-0.01,1,0,,,,0.96,0.11,2.5,,,,,
0.7,ACQUIRE,0.01,-0.01,-9.44,1.22,-0.01,1,0,,,,0.99,0.12,1.7,,,,,
0.75,ACQUIRE,0.03,-0.01,-9.49,1.27,-0.01,1,0,,,,1.0,0.11,2.4,,,,,
0.8,ACQUIRE,0.03,-0.01,-9.49,1.32,-0.01,1,0,,,,1.03,0.12,1.7,,,,,
0.85,ACQUIRE,0.05,-0.01,-9.53,1.37,-0.01,1,0,,,,1.3,0.17,2.3,,,,,
0.9,ACQUIRE,0.05,-0.01,-9.53,1.42,-0.01,1,0,,,,1.33,0.17,1.7,,,,,
0.95,ACQUIRE,0.09,-0.01,-9.56,1.47,-0.01,1,0,,,,1.32,0.17,2.3,,,,,
1.0,ACQUIRE,0.09,-0.01,-9.56,1.52,-0.01,1,0,,,,1.35,0.17,1.8,,,,,
1.05,ACQUIRE,0.14,-0.01,-9.57,1.57,-0.01,1,0,,,,1.31,0.17,2.2,,,,,
1.1,ACQUIRE,0.14,-0.01,-9.57,1.62,-0.01,1,0,,,,1.34,0.18,1.8,,,,,
1.15,ACQUIRE,0.2,-0.01,-9.58,1.67,-0.01,1,0,,,,1.3,0.17,2.3,,,,,
1.2,ACQUIRE,0.2,-0.01,-9.58,1.72,-0.01,1,0,,,,1.32,0.17,1.9,,,,,
1.25,ACQUIRE,0.28,-0.01,-9.59,1.77,-0.01,1,0,,,,1.26,0.17,2.4,,,,,
1.3,ACQUIRE,0.28,-0.01,-9.59,1.82,-0.01,1,0,,,,1.29,0.17,1.7,,,,,
1.35,ACQUIRE,0.37,-0.01,-9.58,1.87,-0.01,1,0,,,,1.5,0.19,2.2,,,,,
1.4,ACQUIRE,0.37,-0.01,-9.58,1.92,-0.01,1,0,,,,1.53,0.19,1.5,,,,,
1.45,ACQUIRE,0.47,-0.01,-9.58,1.97,-0.01,1,0,,,,1.46,0.18,2.4,,,,,
1.5,ACQUIRE,0.47,-0.01,-9.58,2.02,-0.01,1,0,,,,1.49,0.18,1.7,,,,,
1.55,ACQUIRE,0.58,-0.01,-9.57,2.07,-0.01,1,0,,,,1.38,0.17,2.4,,,,,
1.6,ACQUIRE,0.58,-0.01,-9.57,2.12,-0.01,1,0,,,,1.41,0.17,1.8,,,,,
1.65,ACQUIRE,0.69,-0.01,-9.57,2.17,-0.01,1,0,,,,1.29,0.16,2.6,,,,,
1.7,ACQUIRE,0.69,-0.01,-9.57,2.22,-0.01,1,0,,,,1.29,0.16,1.8,,,,,
1.75,ACQUIRE,0.81,-0.01,-9.56,2.27,-0.01,1,0,,,,1.16,0.15,2.2,,,,,
1.8,ACQUIRE,0.81,-0.01,-9.56,2.32,-0.01,1,0,,,,1.16,0.15,1.6,,,,,
1.85,ACQUIRE,0.94,-0.01,-9.55,2.37,-0.01,1,0,,,,1.43,0.18,2.2,,,,,
1.9,ACQUIRE,0.94,-0.01,-9.55,2.42,-0.01,1,0,,,,1.46,0.19,1.8,,,,,
1.95,ACQUIRE,1.07,-0.01,-9.55,2.47,-0.01,1,0,,,,1.35,0.17,2.5,,,,,
2.0,ACQUIRE,1.07,-0.01,-9.55,2.52,-0.01,1,0,,,,1.37,0.18,1.8,,,,,
2.05,ACQUIRE,1.2,-0.01,-9.54,2.57,-0.01,1,0,,,,1.22,0.16,2.4,,,,,
2.1,ACQUIRE,1.2,-0.01,-9.54,2.62,-0.01,1,0,,,,1.22,0.16,1.8,,,,,
2.15,ACQUIRE,1.33,-0.01,-9.54,2.67,-0.01,1,0,,,,1.08,0.15,2.5,,,,,
2.2,ACQUIRE,1.33,-0.01,-9.54,2.72,-0.01,1,0,,,,1.08,0.15,1.7,,,,,
2.25,ACQUIRE,1.46,-0.01,-9.54,2.77,-0.01,1,0,,,,0.92,0.13,2.5,,,,,
2.3,ACQUIRE,1.46,-0.01,-9.54,2.82,-0.01,1,0,,,,0.92,0.14,1.7,,,,,
2.35,ACQUIRE,1.6,-0.01,-9.54,2.87,-0.01,1,0,,,,1.26,0.15,2.4,,,,,
2.4,ACQUIRE,1.6,-0.01,-9.54,2.92,-0.01,1,0,,,,1.29,0.15,4.4,,,,,
2.45,ACQUIRE,1.72,-0.01,-9.54,2.97,-0.01,1,0,,,,1.17,0.14,2.1,,,,,
2.5,ACQUIRE,1.72,-0.01,-9.54,3.02,-0.01,1,0,,,,1.2,0.14,1.8,,,,,
2.55,ACQUIRE,1.85,-0.01,-9.54,3.07,-0.01,1,0,,,,1.09,0.14,2.2,,,,,
